Sex,Year,Obesity (%),Region,BMI
Female,2005,18.5 [12.9-25.0],Caribbean,18.5
Both sexes,2006,13.3 [10.0-17.2],Caribbean,13.3
Male,2006,7.1 [4.0-11.7],Caribbean,7.1
Female,2006,19.2 [13.3-25.8],Caribbean,19.2
Both sexes,2007,13.8 [10.3-17.8],Caribbean,13.8
Male,2007,7.4 [4.2-12.1],Caribbean,7.4
Female,2007,19.8 [13.8-26.5],Caribbean,19.8
Both sexes,2008,14.3 [10.6-18.4],Caribbean,14.3
Male,2008,7.8 [4.3-12.6],Caribbean,7.8
Female,2008,20.4 [14.3-27.3],Caribbean,20.4
Both sexes,2009,14.8 [11.0-19.0],Caribbean,14.8
Male,2009,8.1 [4.5-13.2],Caribbean,8.1
Female,2009,21.1 [14.8-28.0],Caribbean,21.1
Both sexes,2010,15.3 [11.3-19.6],Caribbean,15.3
Male,2010,8.4 [4.7-13.8],Caribbean,8.4
Female,2010,21.7 [15.3-29.0],Caribbean,21.7
Both sexes,2011,15.8 [11.7-20.3],Caribbean,15.8
Male,2011,8.8 [4.9-14.4],Caribbean,8.8
Female,2011,22.4 [15.7-30.0],Caribbean,22.4
Both sexes,2012,16.3 [12.1-21.0],Caribbean,16.3
Male,2012,9.2 [5.1-15.0],Caribbean,9.2
Female,2012,23.1 [16.2-30.9],Caribbean,23.1
Both sexes,2013,16.9 [12.4-21.8],Caribbean,16.9
Male,2013,9.5 [5.3-15.6],Caribbean,9.5
Female,2013,23.8 [16.5-31.9],Caribbean,23.8
Both sexes,2014,17.4 [12.8-22.6],Caribbean,17.4
Male,2014,9.9 [5.4-16.3],Caribbean,9.9
Female,2014,24.5 [17.0-33.0],Caribbean,24.5
Both sexes,2015,18.0 [13.2-23.4],Caribbean,18.0
Male,2015,10.4 [5.6-17.1],Caribbean,10.4
Female,2015,25.3 [17.3-34.1],Caribbean,25.3
Both sexes,2016,18.6 [13.6-24.3],Caribbean,18.6
Male,2016,10.8 [5.7-17.8],Caribbean,10.8
Female,2016,26.0 [17.7-35.2],Caribbean,26.0
